project,file,commit_count,churn,author_count,cc,mi,loc
airflow,airflow-core/tests/unit/dags/test_zip/test_zip.py,0,0,0,0,50.0,27
airflow,providers/standard/src/airflow/providers/standard/example_dags/example_external_task_child_deferrable.py,0,0,0,0,50.0,31
airflow,providers/amazon/tests/unit/amazon/aws/executors/utils/test_exponential_backoff_retry.py,0,0,0,0,50.0,276
airflow,providers/common/sql/src/airflow/providers/common/sql/sensors/sql.py,0,0,0,0,50.0,108
airflow,providers/google/tests/unit/google/cloud/transfers/test_sftp_to_gcs.py,0,0,0,0,50.0,361
airflow,helm-tests/tests/helm_tests/security/test_metadata_connection_secret.py,0,0,0,0,50.0,120
airflow,providers/google/tests/unit/google/cloud/transfers/test_bigquery_to_postgres.py,0,0,0,0,50.0,223
airflow,providers/amazon/src/airflow/providers/amazon/aws/notifications/ses.py,0,0,0,0,50.0,125
airflow,helm-tests/tests/helm_tests/webserver/test_pdb_webserver.py,0,0,0,0,50.0,57
airflow,providers/apache/hive/tests/unit/apache/hive/transfers/test_hive_to_mysql.py,0,0,0,0,50.0,152
airflow,task-sdk/src/airflow/sdk/definitions/asset/metadata.py,0,0,0,0,50.0,29
airflow,providers/edge3/tests/unit/edge3/executors/__init__.py,0,0,0,0,50.0,16
airflow,providers/common/sql/tests/system/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/src/airflow/providers/google/cloud/hooks/functions.py,0,0,0,0,50.0,200
airflow,airflow-core/src/airflow/typing_compat.py,0,0,0,0,50.0,33
airflow,providers/github/src/airflow/providers/github/__init__.py,0,0,0,0,50.0,34
airflow,providers/google/tests/unit/google/leveldb/operators/test_leveldb.py,0,0,0,0,50.0,55
airflow,providers/amazon/src/airflow/providers/amazon/aws/log/__init__.py,0,0,0,0,50.0,16
airflow,providers/sftp/src/airflow/providers/sftp/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/google/src/airflow/providers/google/cloud/operators/dlp.py,0,0,0,0,50.0,2579
airflow,providers/singularity/tests/unit/singularity/__init__.py,0,0,0,0,50.0,17
airflow,dev/breeze/src/airflow_breeze/utils/ci_group.py,0,0,0,0,50.0,64
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/secrets/__init__.py,0,0,0,0,50.0,16
airflow,providers/redis/tests/unit/redis/operators/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/example_dags/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/tests/unit/listeners/throwing_listener.py,0,0,0,0,50.0,24
airflow,providers/amazon/tests/unit/amazon/aws/sensors/test_sagemaker_processing.py,0,0,0,0,50.0,94
airflow,providers/google/src/airflow/providers/google/cloud/links/dataplex.py,0,0,0,0,50.0,87
airflow,providers/amazon/tests/unit/amazon/aws/operators/test_datasync.py,0,0,0,0,50.0,917
airflow,providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/executors/kubernetes_executor_types.py,0,0,0,0,50.0,67
airflow,providers/amazon/src/airflow/providers/amazon/aws/transfers/redshift_to_s3.py,0,0,0,0,50.0,275
airflow,providers/google/tests/system/google/cloud/vertex_ai/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/docs/img/diagram_distributed_airflow_architecture.py,0,0,0,0,50.0,98
airflow,airflow-core/src/airflow/example_dags/example_asset_alias.py,0,0,0,0,50.0,80
airflow,providers/cncf/kubernetes/tests/system/cncf/kubernetes/example_kubernetes_decorator.py,0,0,0,0,50.0,62
airflow,providers/qdrant/src/airflow/providers/qdrant/hooks/qdrant.py,0,0,0,0,50.0,115
airflow,providers/mysql/tests/unit/mysql/assets/test_mysql.py,0,0,0,0,50.0,61
airflow,providers/google/src/airflow/providers/google/cloud/operators/dataprep.py,0,0,0,0,50.0,252
airflow,providers/google/tests/unit/google/cloud/operators/test_dataprep.py,0,0,0,0,50.0,272
airflow,airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_auth.py,0,0,0,0,50.0,85
airflow,providers/google/tests/unit/google/cloud/operators/test_looker.py,0,0,0,0,50.0,140
airflow,providers/cncf/kubernetes/tests/unit/cncf/kubernetes/resource_convert/test_secret.py,0,0,0,0,50.0,16
airflow,helm-tests/tests/helm_tests/airflow_aux/test_annotations.py,0,0,0,0,50.0,559
airflow,providers/google/tests/unit/google/cloud/operators/test_managed_kafka.py,0,0,0,0,50.0,487
airflow,providers/qdrant/src/airflow/providers/qdrant/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/microsoft/winrm/src/airflow/providers/microsoft/winrm/hooks/winrm.py,0,0,0,0,50.0,267
airflow,task-sdk/tests/task_sdk/definitions/test_mappedoperator.py,0,0,0,0,50.0,587
airflow,airflow-core/src/airflow/utils/scheduler_health.py,0,0,0,0,50.0,57
airflow,providers/apprise/src/airflow/providers/apprise/notifications/apprise.py,0,0,0,0,50.0,97
airflow,providers/common/compat/tests/unit/common/__init__.py,0,0,0,0,50.0,17
airflow,providers/snowflake/src/airflow/providers/snowflake/operators/snowpark.py,0,0,0,0,50.0,125
airflow,providers/apache/spark/tests/system/apache/spark/__init__.py,0,0,0,0,50.0,16
airflow,providers/atlassian/jira/src/airflow/providers/atlassian/jira/__init__.py,0,0,0,0,50.0,34
airflow,providers/amazon/src/airflow/providers/amazon/aws/sensors/lambda_function.py,0,0,0,0,50.0,72
airflow,airflow-core/tests/unit/api_fastapi/execution_api/versions/head/test_assets.py,0,0,0,0,50.0,87
airflow,providers/amazon/src/airflow/providers/amazon/aws/sensors/glue_catalog_partition.py,0,0,0,0,50.0,115
airflow,providers/http/tests/unit/http/notifications/__init__.py,0,0,0,0,50.0,16
airflow,airflow-ctl/tests/conftest.py,0,0,0,0,50.0,61
airflow,providers/amazon/src/airflow/providers/amazon/aws/hooks/emr.py,0,0,0,0,50.0,472
airflow,providers/amazon/tests/unit/amazon/aws/notifications/__init__.py,0,0,0,0,50.0,16
airflow,providers/amazon/src/airflow/providers/amazon/aws/executors/batch/batch_executor.py,0,0,0,0,50.0,464
airflow,providers/elasticsearch/src/airflow/providers/elasticsearch/__init__.py,0,0,0,0,50.0,34
airflow,providers/google/tests/unit/google/cloud/transfers/test_bigquery_to_mysql.py,0,0,0,0,50.0,133
airflow,providers/google/tests/system/google/cloud/dataproc_metastore/example_dataproc_metastore_hive_partition_sensor.py,0,0,0,0,50.0,228
airflow,providers/standard/src/airflow/providers/standard/operators/weekday.py,0,0,0,0,50.0,102
airflow,airflow-core/tests/unit/api_fastapi/execution_api/test_app.py,0,0,0,0,50.0,73
airflow,providers/yandex/tests/system/yandex/__init__.py,0,0,0,0,50.0,16
airflow,providers/smtp/src/airflow/providers/smtp/notifications/__init__.py,0,0,0,0,50.0,16
airflow,providers/amazon/src/airflow/providers/amazon/aws/hooks/datasync.py,0,0,0,0,50.0,272
airflow,providers/apache/spark/tests/unit/apache/spark/__init__.py,0,0,0,0,50.0,17
airflow,providers/amazon/src/airflow/providers/amazon/aws/sensors/comprehend.py,0,0,0,0,50.0,211
airflow,airflow-core/src/airflow/api_fastapi/execution_api/routes/__init__.py,0,0,0,0,50.0,48
airflow,airflow-core/src/airflow/migrations/versions/0037_3_0_0_add_backfill_to_dag_run_model.py,0,0,0,0,50.0,44
airflow,providers/cncf/kubernetes/tests/system/cncf/kubernetes/example_kubernetes_kueue.py,0,0,0,0,50.0,126
airflow,providers/amazon/src/airflow/providers/amazon/aws/auth_manager/datamodels/login.py,0,0,0,0,50.0,22
airflow,providers/databricks/src/airflow/providers/databricks/operators/databricks_repos.py,0,0,0,0,50.0,263
airflow,task-sdk/src/airflow/sdk/observability/metrics/statsd_logger.py,0,0,0,0,50.0,53
airflow,providers/amazon/src/airflow/providers/amazon/aws/sensors/rds.py,0,0,0,0,50.0,172
airflow,airflow-core/src/airflow/migrations/versions/0045_3_0_0_add_last_heartbeat_at_directly_to_ti.py,0,0,0,0,50.0,49
airflow,helm-tests/tests/helm_tests/redis/test_labels_serviceaccount.py,0,0,0,0,50.0,93
airflow,providers/google/tests/unit/google/cloud/operators/test_compute.py,0,0,0,0,50.0,1799
airflow,providers/discord/tests/unit/discord/operators/test_discord_webhook.py,0,0,0,0,50.0,44
airflow,providers/ydb/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/apache/pinot/tests/conftest.py,0,0,0,0,50.0,18
airflow,providers/amazon/tests/system/amazon/aws/example_local_to_s3.py,0,0,0,0,50.0,84
airflow,providers/amazon/tests/system/amazon/aws/example_glue.py,0,0,0,0,50.0,190
airflow,airflow-core/src/airflow/utils/log/__init__.py,0,0,0,0,50.0,47
airflow,devel-common/src/tests_common/test_utils/reset_warning_registry.py,0,0,0,0,50.0,78
airflow,providers/zendesk/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/tests/unit/dags/test_zip/test_zip_module/test.py,0,0,0,0,50.0,19
airflow,providers/cncf/kubernetes/tests/unit/cncf/kubernetes/decorators/test_kubernetes_cmd.py,0,0,0,0,50.0,337
airflow,providers/edge3/src/airflow/providers/edge3/example_dags/win_notepad.py,0,0,0,0,50.0,71
airflow,providers/standard/src/airflow/providers/standard/example_dags/example_sensors.py,0,0,0,0,50.0,107
airflow,airflow-core/tests/unit/dags/subdir1/test_negate_ignore.py,0,0,0,0,50.0,24
airflow,providers/edge3/src/airflow/providers/edge3/example_dags/integration_test.py,0,0,0,0,50.0,156
airflow,providers/databricks/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,providers/fab/tests/unit/fab/auth_manager/test_models.py,0,0,0,0,50.0,44
airflow,providers/google/tests/unit/google/cloud/operators/test_bigtable.py,0,0,0,0,50.0,889
airflow,providers/apache/kylin/src/airflow/providers/apache/kylin/get_provider_info.py,0,0,0,0,50.0,53
airflow,providers/openlineage/tests/system/openlineage/example_openlineage_schedule_list_complex_assets_dag.py,0,0,0,0,50.0,53
airflow,providers/google/src/airflow/providers/google/cloud/utils/helpers.py,0,0,0,0,50.0,40
airflow,helm-tests/tests/helm_tests/other/test_pdb_pgbouncer.py,0,0,0,0,50.0,44
airflow,providers/standard/src/airflow/providers/standard/operators/trigger_dagrun.py,0,0,0,0,50.0,381
airflow,providers/yandex/src/airflow/providers/yandex/links/yq.py,0,0,0,0,50.0,31
airflow,providers/papermill/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/teradata/src/airflow/providers/teradata/utils/__init__.py,0,0,0,0,50.0,16
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/triggers/__init__.py,0,0,0,0,50.0,16
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/hooks/test_wasb.py,0,0,0,0,50.0,660
airflow,providers/google/tests/unit/google/cloud/hooks/vertex_ai/test_endpoint_service.py,0,0,0,0,50.0,364
airflow,providers/microsoft/mssql/tests/unit/microsoft/mssql/test_utils.py,0,0,0,0,50.0,33
airflow,airflow-core/tests/unit/utils/test_json.py,0,0,0,0,50.0,93
airflow,providers/grpc/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/amazon/src/airflow/providers/amazon/aws/auth_manager/cli/definition.py,0,0,0,0,50.0,52
airflow,providers/presto/src/airflow/providers/presto/hooks/presto.py,0,0,0,0,50.0,271
airflow,providers/teradata/tests/unit/teradata/triggers/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/src/airflow/providers/google/cloud/operators/functions.py,0,0,0,0,50.0,438
airflow,providers/tableau/src/airflow/providers/tableau/get_provider_info.py,0,0,0,0,50.0,50
airflow,providers/git/tests/unit/git/bundles/test_git.py,0,0,0,0,50.0,747
airflow,airflow-core/tests/integration/otel/dags/otel_test_dag_with_pause_between_tasks.py,0,0,0,0,50.0,129
airflow,providers/amazon/tests/unit/amazon/aws/operators/test_quicksight.py,0,0,0,0,50.0,76
airflow,providers/apache/flink/src/airflow/providers/apache/flink/version_compat.py,0,0,0,0,50.0,32
airflow,airflow-core/tests/unit/dag_processing/test_dagbag.py,0,0,0,0,50.0,942
airflow,providers/alibaba/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/triggers/testing.py,0,0,0,0,50.0,41
airflow,airflow-core/tests/unit/api_fastapi/execution_api/versions/v2025_09_23/test_asset_events.py,0,0,0,0,50.0,143
airflow,airflow-core/src/airflow/api_fastapi/core_api/routes/public/log.py,0,0,0,0,50.0,182
airflow,airflow-core/tests/unit/testconfig/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/src/airflow/models/team.py,0,0,0,0,50.0,61
airflow,providers/pgvector/tests/system/pgvector/example_pgvector_openai.py,0,0,0,0,50.0,80
airflow,providers/yandex/src/airflow/providers/yandex/__init__.py,0,0,0,0,50.0,34
airflow,providers/fab/tests/unit/fab/auth_manager/cli_commands/test_utils.py,0,0,0,0,50.0,64
airflow,providers/dbt/cloud/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/amazon/src/airflow/providers/amazon/aws/operators/quicksight.py,0,0,0,0,50.0,82
airflow,scripts/ci/prek/update_example_dags_paths.py,0,0,0,0,50.0,87
airflow,providers/neo4j/tests/unit/neo4j/hooks/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/timetables/_delta.py,0,0,0,0,50.0,54
airflow,providers/amazon/tests/unit/amazon/aws/hooks/test_glue.py,0,0,0,0,50.0,714
airflow,providers/google/tests/system/google/cloud/pubsub/example_pubsub.py,0,0,0,0,50.0,138
airflow,providers/teradata/src/airflow/providers/teradata/__init__.py,0,0,0,0,50.0,34
airflow,providers/databricks/tests/system/databricks/example_databricks_workflow.py,0,0,0,0,50.0,137
airflow,airflow-core/tests/unit/api_fastapi/core_api/routes/ui/test_structure.py,0,0,0,0,50.0,678
airflow,providers/apache/spark/src/airflow/providers/apache/spark/operators/spark_sql.py,0,0,0,0,50.0,109
airflow,airflow-core/tests/unit/api_fastapi/auth/managers/simple/services/test_login.py,0,0,0,0,50.0,95
airflow,providers/datadog/src/airflow/__init__.py,0,0,0,0,50.0,17
airflow,providers/apache/hdfs/tests/conftest.py,0,0,0,0,50.0,18
airflow,providers/apache/impala/tests/unit/apache/impala/hooks/test_impala_sql.py,0,0,0,0,50.0,189
airflow,dev/breeze/tests/test_pr_info.py,0,0,0,0,50.0,69
airflow,airflow-core/src/airflow/migrations/versions/0027_2_10_3_fix_dag_schedule_dataset_alias_reference_naming.py,0,0,0,0,50.0,223
airflow,airflow-ctl/src/airflowctl/ctl/commands/version_command.py,0,0,0,0,50.0,30
airflow,providers/apache/kylin/src/airflow/providers/apache/kylin/__init__.py,0,0,0,0,50.0,34
airflow,helm-tests/tests/helm_tests/security/test_scc_rolebinding.py,0,0,0,0,50.0,122
airflow,airflow-core/src/airflow/timetables/__init__.py,0,0,0,0,50.0,19
airflow,providers/amazon/src/airflow/providers/amazon/aws/executors/batch/utils.py,0,0,0,0,50.0,125
airflow,providers/dingding/src/airflow/providers/dingding/__init__.py,0,0,0,0,50.0,34
airflow,airflow-core/src/airflow/utils/db_manager.py,0,0,0,0,50.0,183
airflow,airflow-ctl/src/airflowctl/ctl/commands/pool_command.py,0,0,0,0,50.0,105
airflow,providers/tableau/tests/conftest.py,0,0,0,0,50.0,18
airflow,providers/edge3/tests/unit/edge3/cli/test_worker.py,0,0,0,0,50.0,398
airflow,providers/google/src/airflow/providers/google/cloud/triggers/mlengine.py,0,0,0,0,50.0,115
airflow,task-sdk/src/airflow/sdk/definitions/asset/decorators.py,0,0,0,0,50.0,199
airflow,providers/openlineage/src/airflow/providers/openlineage/plugins/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/tests/unit/dags/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/src/airflow/dag_processing/bundles/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/beam/tests/unit/apache/beam/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/keycloak/src/airflow/providers/keycloak/auth_manager/cli/commands.py,0,0,0,0,50.0,276
airflow,devel-common/src/tests_common/test_utils/mock_executor.py,0,0,0,0,50.0,113
airflow,providers/oracle/tests/unit/oracle/hooks/__init__.py,0,0,0,0,50.0,17
airflow,providers/neo4j/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/tests/unit/utils/test_state.py,0,0,0,0,50.0,120
airflow,providers/samba/tests/unit/__init__.py,0,0,0,0,50.0,17
airflow,providers/http/tests/system/http/example_http.py,0,0,0,0,50.0,149
airflow,providers/mongo/tests/unit/mongo/hooks/test_mongo.py,0,0,0,0,50.0,325
airflow,dev/breeze/src/airflow_breeze/utils/projects_google_spreadsheet.py,0,0,0,0,50.0,214
airflow,providers/ydb/src/airflow/providers/ydb/__init__.py,0,0,0,0,50.0,34
airflow,providers/apache/druid/src/airflow/providers/apache/druid/__init__.py,0,0,0,0,50.0,34
airflow,providers/segment/tests/unit/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/example_dags/example_dynamic_task_mapping.py,0,0,0,0,50.0,67
airflow,providers/google/tests/unit/google/cloud/sensors/test_workflows.py,0,0,0,0,50.0,97
airflow,airflow-ctl/src/airflowctl/api/datamodels/__init__.py,0,0,0,0,50.0,16
airflow,providers/celery/tests/integration/celery/test_celery_executor.py,0,0,0,0,50.0,374
airflow,providers/edge3/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/apache/livy/tests/unit/apache/__init__.py,0,0,0,0,50.0,17
airflow,providers/google/tests/unit/google/cloud/sensors/test_bigquery.py,0,0,0,0,50.0,230
airflow,providers/amazon/src/airflow/providers/amazon/aws/operators/sns.py,0,0,0,0,50.0,99
airflow,task-sdk/tests/task_sdk/io/test_path.py,0,0,0,0,50.0,289
airflow,providers/imap/tests/conftest.py,0,0,0,0,50.0,18
airflow,providers/microsoft/azure/src/airflow/providers/microsoft/azure/transfers/s3_to_wasb.py,0,0,0,0,50.0,225
airflow,airflow-core/src/airflow/api_fastapi/core_api/services/ui/structure.py,0,0,0,0,50.0,154
airflow,airflow-core/tests/unit/models/test_dag_version.py,0,0,0,0,50.0,70
airflow,providers/cncf/kubernetes/tests/unit/cncf/kubernetes/operators/test_custom_object_launcher.py,0,0,0,0,50.0,226
airflow,providers/standard/tests/unit/standard/decorators/test_python.py,0,0,0,0,50.0,865
airflow,providers/qdrant/src/airflow/providers/qdrant/version_compat.py,0,0,0,0,50.0,28
airflow,shared/logging/src/airflow_shared/logging/__init__.py,0,0,0,0,50.0,25
airflow,providers/apache/beam/src/airflow/providers/__init__.py,0,0,0,0,50.0,17
airflow,providers/influxdb/tests/unit/influxdb/operators/test_influxdb.py,0,0,0,0,50.0,27
airflow,providers/google/tests/unit/google/cloud/operators/test_vision.py,0,0,0,0,50.0,467
airflow,airflow-core/src/airflow/migrations/versions/0069_3_0_3_delete_import_errors.py,0,0,0,0,50.0,39
airflow,providers/opsgenie/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/openlineage/src/airflow/providers/openlineage/plugins/listener.py,0,0,0,0,50.0,708
airflow,providers/google/src/airflow/providers/google/cloud/transfers/local_to_gcs.py,0,0,0,0,50.0,138
airflow,providers/neo4j/src/airflow/providers/neo4j/get_provider_info.py,0,0,0,0,50.0,47
airflow,providers/dbt/cloud/src/airflow/providers/dbt/cloud/version_compat.py,0,0,0,0,50.0,32
airflow,providers/amazon/src/airflow/providers/amazon/aws/utils/waiter_with_logging.py,0,0,0,0,50.0,153
airflow,providers/celery/tests/unit/celery/sensors/test_celery_queue.py,0,0,0,0,50.0,60
airflow,providers/edge3/tests/unit/edge3/cli/test_api_client.py,0,0,0,0,50.0,72
airflow,providers/telegram/src/airflow/providers/telegram/hooks/telegram.py,0,0,0,0,50.0,152
airflow,providers/amazon/src/airflow/providers/amazon/aws/bundles/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/tests/unit/api_fastapi/auth/managers/simple/test_middleware.py,0,0,0,0,50.0,52
airflow,providers/amazon/tests/system/amazon/aws/example_glue_data_quality_with_recommendation.py,0,0,0,0,50.0,188
airflow,airflow-ctl/src/airflowctl/utils/__init__.py,0,0,0,0,50.0,16
airflow,providers/trino/tests/unit/__init__.py,0,0,0,0,50.0,18
airflow,providers/cloudant/tests/unit/cloudant/hooks/__init__.py,0,0,0,0,50.0,17
airflow,providers/common/compat/src/airflow/providers/common/compat/version_compat.py,0,0,0,0,50.0,39
airflow,providers/google/tests/system/google/cloud/dataflow/example_dataflow_java_streaming.py,0,0,0,0,50.0,167
airflow,scripts/ci/prek/check_provider_yaml_files.py,0,0,0,0,50.0,41
airflow,task-sdk/tests/task_sdk/__init__.py,0,0,0,0,50.0,34
airflow,providers/dbt/cloud/tests/conftest.py,0,0,0,0,50.0,18
airflow,airflow-core/src/airflow/dag_processing/bundles/base.py,0,0,0,0,50.0,377
airflow,providers/teradata/tests/system/teradata/example_teradata_call_sp.py,0,0,0,0,50.0,161
airflow,devel-common/src/tests_common/test_utils/mock_operators.py,0,0,0,0,50.0,148
airflow,providers/trino/tests/integration/__init__.py,0,0,0,0,50.0,17
airflow,providers/databricks/src/airflow/providers/databricks/utils/mixins.py,0,0,0,0,50.0,159
airflow,providers/oracle/src/airflow/providers/oracle/example_dags/example_oracle.py,0,0,0,0,50.0,43
airflow,airflow-core/src/airflow/cli/commands/version_command.py,0,0,0,0,50.0,22
airflow,providers/amazon/tests/system/amazon/aws/example_eventbridge.py,0,0,0,0,50.0,69
airflow,airflow-core/tests/unit/api_fastapi/auth/managers/simple/routes/test_login.py,0,0,0,0,50.0,93
airflow,providers/http/src/airflow/providers/http/exceptions.py,0,0,0,0,50.0,22
airflow,providers/common/sql/src/airflow/providers/common/sql/get_provider_info.py,0,0,0,0,50.0,68
airflow,providers/fab/src/airflow/providers/fab/www/__init__.py,0,0,0,0,50.0,17
airflow,providers/amazon/tests/unit/amazon/aws/executors/ecs/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/src/airflow/example_dags/example_setup_teardown_taskflow.py,0,0,0,0,50.0,89
airflow,providers/dbt/cloud/src/airflow/providers/dbt/cloud/operators/dbt.py,0,0,0,0,50.0,363
airflow,providers/amazon/src/airflow/providers/amazon/aws/operators/ec2.py,0,0,0,0,50.0,416
airflow,providers/google/tests/unit/google/cloud/sensors/test_tasks.py,0,0,0,0,50.0,46
airflow,airflow-core/src/airflow/migrations/versions/0002_2_7_0_add_custom_operator_name_column.py,0,0,0,0,50.0,41
airflow,providers/google/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/google/tests/unit/google/cloud/operators/test_datastore.py,0,0,0,0,50.0,164
airflow,providers/apache/cassandra/tests/integration/apache/cassandra/hooks/__init__.py,0,0,0,0,50.0,16
airflow,providers/apache/kafka/tests/unit/apache/kafka/operators/test_produce.py,0,0,0,0,50.0,73
airflow,airflow-core/src/airflow/models/connection.py,0,0,0,0,50.0,533
airflow,airflow-core/tests/unit/api_fastapi/auth/middlewares/test_refresh_token.py,0,0,0,0,50.0,111
airflow,providers/apache/hdfs/src/airflow/providers/apache/hdfs/get_provider_info.py,0,0,0,0,50.0,55
airflow,providers/google/tests/system/google/cloud/dataproc/example_dataproc_workflow_deferrable.py,0,0,0,0,50.0,105
airflow,airflow-core/src/airflow/utils/log/colored_log.py,0,0,0,0,50.0,91
airflow,task-sdk/tests/task_sdk/execution_time/test_supervisor.py,0,0,0,0,50.0,2710
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/triggers/test_message_bus.py,0,0,0,0,50.0,235
airflow,providers/airbyte/src/airflow/providers/airbyte/operators/__init__.py,0,0,0,0,50.0,17
airflow,providers/apache/beam/tests/system/apache/beam/utils.py,0,0,0,0,50.0,74
airflow,providers/cncf/kubernetes/tests/unit/cncf/kubernetes/conftest.py,0,0,0,0,50.0,50
airflow,providers/amazon/tests/unit/amazon/aws/sensors/test_sagemaker_base.py,0,0,0,0,50.0,100
airflow,providers/microsoft/azure/tests/system/microsoft/azure/example_wasb_sensors.py,0,0,0,0,50.0,56
airflow,airflow-core/tests/unit/models/test_dag.py,0,0,0,0,50.0,3055
airflow,dev/breeze/src/airflow_breeze/commands/workflow_commands.py,0,0,0,0,50.0,221
airflow,airflow-core/src/airflow/api_fastapi/core_api/datamodels/xcom.py,0,0,0,0,50.0,71
airflow,dev/breeze/src/airflow_breeze/utils/run_tests.py,0,0,0,0,50.0,501
airflow,providers/amazon/src/airflow/providers/amazon/aws/log/cloudwatch_task_handler.py,0,0,0,0,50.0,270
airflow,providers/google/tests/system/google/cloud/text_to_speech/example_text_to_speech.py,0,0,0,0,50.0,79
airflow,airflow-e2e-tests/tests/airflow_e2e_tests/basic_tests/test_basic_dag_operations.py,0,0,0,0,50.0,47
airflow,providers/amazon/src/airflow/providers/amazon/aws/hooks/ecr.py,0,0,0,0,50.0,92
airflow,helm-tests/tests/helm_tests/redis/__init__.py,0,0,0,0,50.0,16
airflow,providers/google/src/airflow/providers/google/assets/__init__.py,0,0,0,0,50.0,16
airflow,providers/slack/src/airflow/providers/slack/__init__.py,0,0,0,0,50.0,34
airflow,scripts/in_container/run_capture_airflowctl_help.py,0,0,0,0,50.0,140
airflow,providers/cncf/kubernetes/tests/unit/cncf/kubernetes/data_files/spark/__init__.py,0,0,0,0,50.0,16
airflow,providers/discord/tests/unit/discord/operators/__init__.py,0,0,0,0,50.0,17
airflow,airflow-core/src/airflow/api_fastapi/core_api/routes/public/dag_tags.py,0,0,0,0,50.0,64
airflow,providers/openlineage/tests/unit/openlineage/plugins/test_utils.py,0,0,0,0,50.0,638
airflow,providers/trino/src/airflow/providers/trino/assets/__init__.py,0,0,0,0,50.0,16
airflow,providers/facebook/tests/conftest.py,0,0,0,0,50.0,18
airflow,providers/mysql/src/airflow/providers/mysql/assets/mysql.py,0,0,0,0,50.0,29
airflow,providers/amazon/tests/unit/amazon/aws/transfers/test_local_to_s3.py,0,0,0,0,50.0,99
airflow,airflow-core/tests/unit/sensors/__init__.py,0,0,0,0,50.0,17
airflow,providers/common/messaging/src/airflow/providers/common/messaging/providers/base_provider.py,0,0,0,0,50.0,53
airflow,providers/mysql/tests/system/mysql/__init__.py,0,0,0,0,50.0,16
airflow,providers/dingding/tests/system/__init__.py,0,0,0,0,50.0,17
airflow,providers/telegram/docs/conf.py,0,0,0,0,50.0,23
airflow,providers/google/src/airflow/providers/google/cloud/hooks/dataproc.py,0,0,0,0,50.0,1875
airflow,providers/sftp/src/airflow/providers/sftp/sensors/__init__.py,0,0,0,0,50.0,16
airflow,providers/google/src/airflow/providers/google/marketing_platform/__init__.py,0,0,0,0,50.0,16
airflow,providers/mysql/src/airflow/providers/mysql/transfers/s3_to_mysql.py,0,0,0,0,50.0,85
airflow,airflow-core/src/airflow/serialization/serializers/pydantic.py,0,0,0,0,50.0,59
airflow,airflow-core/tests/unit/utils/log/test_file_processor_handler.py,0,0,0,0,50.0,87
airflow,providers/google/tests/system/google/cloud/spanner/__init__.py,0,0,0,0,50.0,16
airflow,providers/keycloak/src/airflow/providers/keycloak/auth_manager/datamodels/__init__.py,0,0,0,0,50.0,16
airflow,airflow-core/src/airflow/migrations/versions/0092_3_2_0_replace_deadline_inline_callback_with_fkey.py,0,0,0,0,50.0,284
airflow,task-sdk/src/airflow/sdk/observability/metrics/datadog_logger.py,0,0,0,0,50.0,35
airflow,providers/apache/pig/src/airflow/providers/apache/pig/operators/pig.py,0,0,0,0,50.0,70
airflow,airflow-core/tests/unit/cli/commands/test_cheat_sheet_command.py,0,0,0,0,50.0,90
airflow,providers/google/src/airflow/providers/google/marketing_platform/operators/campaign_manager.py,0,0,0,0,50.0,495
airflow,airflow-core/tests/unit/core/test_configuration.py,0,0,0,0,50.0,1891
airflow,providers/apache/iceberg/src/airflow/providers/apache/iceberg/__init__.py,0,0,0,0,50.0,34
airflow,providers/microsoft/azure/tests/unit/microsoft/azure/hooks/test_powerbi.py,0,0,0,0,50.0,186
